timestamp,source,project_code,doc_type,title,url,filepath,status,notes
2026-03-10 22:09:15,worldbank,CI-Obsolete Pesticides Management Project -- P131778,Implementation Completion and Results Report,Cote d~^!!^Ivoire - Obsolete Pesticides Management Project,http://documents.worldbank.org/curated/en/569121641478483733/pdf/Cote-d-Ivoire-Obsolete-Pesticides-Management-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CI-Obsolete_Pesticides_Management_Project_--_P131778_Implementation_Completion_and_Results_Report_2021.pdf,success,NA
2026-03-10 22:09:17,worldbank,EG-Egypt: Sustainable POPs Management Project -- P116230,Implementation Completion and Results Report,Egypt - Sustainable Persistent Organic Pollutants Management Project,http://documents.worldbank.org/curated/en/099920007082211960/pdf/BOSIB0752788420de0823a03fa5b9b9b9e5.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_EG-Egypt_Sustainable_POPs_Management_Project_--_P116230_Implementation_Completion_and_Results_Report_2022.pdf,success,NA
2026-03-10 22:09:19,worldbank,ET-ET: Agricultural Growth Program -- P113032,Implementation Completion and Results Report,Ethiopia - Agricultural Growth Program Project,http://documents.worldbank.org/curated/en/726241515169744646/pdf/P113032-ICR-01022018.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ET-ET_Agricultural_Growth_Program_--_P113032_Implementation_Completion_and_Results_Report_2017.pdf,success,NA
2026-03-10 22:09:21,worldbank,ET-Productive Safety Net APL III -- P113220,Implementation Completion and Results Report,Ethiopia - Third Productive Safety Nets Project,http://documents.worldbank.org/curated/en/229421467954050889/pdf/ICR3659-P113220-Box396273B-PUBLIC-disclosed-7-6-16.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ET-Productive_Safety_Net_APL_III_--_P113220_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-10 22:09:23,worldbank,GA-Gabon Statistical Development Project -- P157473,Implementation Completion and Results Report,Gabon - Statistical Development Project,https://documents.worldbank.org/curated/en/099062624235536118/pdf/BOSIB-ecc2d880-e3d9-4e59-9480-94318a7f05d2.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GA-Gabon_Statistical_Development_Project_--_P157473_Implementation_Completion_and_Results_Report_2024.pdf,success,NA
2026-03-10 22:09:26,worldbank,GA-GABON - SUSTAINABLE MANAGEMENT OF CRITICAL WETLANDS ECOSYSTEMS -- P143914,Implementation Completion and Results Report,Gabon - Sustainable Management of Critical Wetlands Ecosystems Project,http://documents.worldbank.org/curated/en/671441626095259890/pdf/Gabon-Sustainable-Management-of-Critical-Wetlands-Ecosystems-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GA-GABON_-_SUSTAINABLE_MANAGEMENT_OF_CRITICAL_WETLANDS_ECOSYSTEMS_--_P143914_Implementation_Completion_and_Results_Report_2021.pdf,success,NA
2026-03-10 22:09:27,worldbank,GH-Land Administration Project - 2 -- P120636,Implementation Completion and Results Report,Ghana - Second Land Administration Project,http://documents.worldbank.org/curated/en/359771593704416028/pdf/Ghana-Second-Land-Administration-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GH-Land_Administration_Project_-_2_--_P120636_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
2026-03-10 22:09:30,worldbank,GH-Land Administration Project - 2 -- P120636,Implementation Completion and Results Report,Ghana - Second Land Administration Project : Ghana - Second Phase of Land Administration Project,http://documents.worldbank.org/curated/en/412551541437704397/pdf/icr00004453-10192018-636767929161934903.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GH-Land_Administration_Project_-_2_--_P120636_Implementation_Completion_and_Results_Report_2018.pdf,success,NA
2026-03-10 22:09:30,worldbank,GH-Land Administration Project - 2 -- P120636,Implementation Completion and Results Report,Ghana - Second Land Administration Project,http://documents.worldbank.org/curated/en/688191541086721133/pdf/Ghana-Second-Land-Administration-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_GH-Land_Administration_Project_-_2_--_P120636_Implementation_Completion_and_Results_Report_2018.pdf,skipped,NA
2026-03-10 22:09:33,worldbank,"MW-Community-Based Rural Land Development Project -- P075247,MW-Community Based Rural Land Development Project -- P115226",Implementation Completion and Results Report,Malawi - Community-Based Rural Land Development Project,http://documents.worldbank.org/curated/en/804661468046491971/pdf/ICR22650P075240IC0disclosed04050120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MW-Community-Based_Rural_Land_Development_Project_--_P075247_MW-Community_Based_Rural_Land_Development_Project_--_P11522_Implementation_Completion_and_Results_Report_2012.pdf,failed,NA
2026-03-10 22:09:35,worldbank,MW-Adolescent Nutrition-Sensitive Agriculture Pilot Project -- P163923,Implementation Completion and Results Report,Implementation Completion and Results Report (ICR) Document - Adolescent Nutrition-Sensitive Agriculture Pilot Project - P163923,http://documents.worldbank.org/curated/en/099155007292248274/pdf/P1639230cccc1b03088ca0885175cd9817.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MW-Adolescent_Nutrition-Sensitive_Agriculture_Pilot_Project_--_P163923_Implementation_Completion_and_Results_Report_2022.pdf,success,NA
2026-03-10 22:09:37,worldbank,ML-Mali Obsolete Pesticides Disposal and Prevention Project -- P146247,Implementation Completion and Results Report,Mali - Obsolete Pesticides Project,http://documents.worldbank.org/curated/en/144651596291704260/pdf/Mali-Obsolete-Pesticides-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ML-Mali_Obsolete_Pesticides_Disposal_and_Prevention_Project_--_P146247_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
2026-03-10 22:09:39,worldbank,NE-Quality Data for Decision Making -- P165062,Implementation Completion and Results Report,Niger - Quality Data for Decision Making Project,http://documents.worldbank.org/curated/en/099122023174541949/pdf/BOSIB19eabf6b202b1bb8c1c4e7a776cc9d.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_NE-Quality_Data_for_Decision_Making_--_P165062_Implementation_Completion_and_Results_Report_2023.pdf,success,NA
2026-03-10 22:09:43,worldbank,NE-Climate Smart Agriculture Support Project -- P153420,Implementation Completion and Results Report,Niger - Climate Smart Agriculture Support Project,http://documents.worldbank.org/curated/en/099062323133039340/pdf/BOSIB0dfac86040930bafe033cf965410d2.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_NE-Climate_Smart_Agriculture_Support_Project_--_P153420_Implementation_Completion_and_Results_Report_2023.pdf,success,NA
2026-03-10 22:09:44,worldbank,NG-NG-RURAL ACCESS & MOBILITY PROJECT-Phase 2 -- P095003,Implementation Completion and Results Report,Nigeria - Second Phase of the Rural Access and Mobility Project,http://documents.worldbank.org/curated/en/209941626693439816/pdf/Nigeria-Second-Phase-of-the-Rural-Access-and-Mobility-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_NG-NG-RURAL_ACCESS_MOBILITY_PROJECT-Phase_2_--_P095003_Implementation_Completion_and_Results_Report_2021.pdf,success,NA
2026-03-10 22:09:47,worldbank,RW-Rwanda Pilot Program for Climate Resilience -- P160268,Implementation Completion and Results Report,Implementation Completion and Results Report (ICR) Document -  Rwanda Pilot Program for Climate Resilience - P160268,http://documents.worldbank.org/curated/en/235111589300253852/pdf/Implementation-Completion-and-Results-Report-ICR-Document-Rwanda-Pilot-Program-for-Climate-Resilience-P160268.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_RW-Rwanda_Pilot_Program_for_Climate_Resilience_--_P160268_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
2026-03-10 22:09:49,worldbank,RW-Empowering farmers at district level through social accountability to improve Performance Contracts (Imihigo) in Rwandan agriculture -- P162666,Implementation Completion and Results Report,Implementation Completion and Results Report (ICR) Document - Empowering farmers at district level through social accountability to improve Performance Contracts (Imihigo) in Rwandan agriculture - P162666,http://documents.worldbank.org/curated/en/099062823071516563/pdf/P16266607f18120e0a84b0f40b1c63085f.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_RW-Empowering_farmers_at_district_level_through_social_accountability_to_improve_Performance_Contracts_Imihigo_in_Rwanda_Implementation_Completion_and_Results_Report_2023.pdf,failed,NA
2026-03-10 22:09:50,worldbank,"SN-Sustainable Management of Fish Resources -- P092062,SN-Sustainable Management of Fish Resources -- P105881",Implementation Completion and Results Report,Senegal - Sustainable Management of Fish Resources Project,http://documents.worldbank.org/curated/en/261481468105851860/pdf/ICR24590P105880C0disclosed020120130.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SN-Sustainable_Management_of_Fish_Resources_--_P092062_SN-Sustainable_Management_of_Fish_Resources_--_P105881_Implementation_Completion_and_Results_Report_2013.pdf,failed,NA
2026-03-10 22:09:52,worldbank,TZ-Land Tenure Improvement Project -- P164906,Implementation Completion and Results Report,Tanzania - Land Tenure Improvement Project,https://documents.worldbank.org/curated/en/099010826120025856/pdf/BOSIB-baa5a2de-573a-4486-a445-803b2cfdf13a.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Land_Tenure_Improvement_Project_--_P164906_Implementation_Completion_and_Results_Report_2025.pdf,success,NA
2026-03-10 22:09:55,worldbank,TZ-Development Support for Tanzania Statistics -- P159954,Implementation Completion and Results Report,Tanzania - Development Support for Tanzania Statistics Project,http://documents.worldbank.org/curated/en/099103123042524934/pdf/BOSIB0c6da7f5c0d808192027401c210a0a.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Development_Support_for_Tanzania_Statistics_--_P159954_Implementation_Completion_and_Results_Report_2023.pdf,success,NA
2026-03-10 22:09:58,worldbank,TG-Togo Agricultural Sector Support Project -- P118045,Implementation Completion and Results Report,Togo - Agricultural Sector Support Project,http://documents.worldbank.org/curated/en/099920006032429926/pdf/SECBOS1278508309184b3108757f55d556.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-Togo_Agricultural_Sector_Support_Project_--_P118045_Implementation_Completion_and_Results_Report_2021.pdf,success,NA
2026-03-10 22:10:00,worldbank,TN-Tunisia - Communications for policy reforms -- P144917,Implementation Completion and Results Report,Tunisia - Communications for Policy Reforms Project,http://documents.worldbank.org/curated/en/910361483075590182/pdf/ICR3765-ICR-P144917-Tunisia-PUBLIC.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TN-Tunisia_-_Communications_for_policy_reforms_--_P144917_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-10 22:10:02,worldbank,TN-Tunisia: Ecotourism and Conservation of Desert Biodiversity -- P120561,Implementation Completion and Results Report,Tunisia - Ecotourism and Conservation of Desert Biodiversity Project,http://documents.worldbank.org/curated/en/463281571170888935/pdf/Tunisia-Ecotourism-and-Conservation-of-Desert-Biodiversity-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TN-Tunisia_Ecotourism_and_Conservation_of_Desert_Biodiversity_--_P120561_Implementation_Completion_and_Results_Report_2019.pdf,success,NA
2026-03-10 22:10:05,worldbank,DZ-DZ-RURAL EMPLOYMENT -- P043724,Implementation Completion and Results Report,Algeria - Rural Employment Project,http://documents.worldbank.org/curated/en/116661468009644127/pdf/34513.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_DZ-DZ-RURAL_EMPLOYMENT_--_P043724_Implementation_Completion_and_Results_Report_2005.pdf,success,NA
2026-03-10 22:10:07,worldbank,AO-Post Conflict Social Reconstruction Project -- P045644,Implementation Completion and Results Report,Angola - Post Conflict Social Reconstruction Project,http://documents.worldbank.org/curated/en/764821468767692212/pdf/261311Angola1P10Reconstruction01ICR.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_AO-Post_Conflict_Social_Reconstruction_Project_--_P045644_Implementation_Completion_and_Results_Report_2003.pdf,success,NA
2026-03-10 22:10:09,worldbank,BJ-Competitiveness and Integrated Growth Opportunity Project (CIGOP) -- P104881,Implementation Completion and Results Report,Benin - Competitiveness and Integrated Growth Opportunity Project,http://documents.worldbank.org/curated/en/739561542056330180/pdf/icr00004442-08272018-636773977693020452.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Competitiveness_and_Integrated_Growth_Opportunity_Project_CIGOP_--_P104881_Implementation_Completion_and_Results_Report_2018.pdf,success,NA
2026-03-10 22:10:11,worldbank,BJ-Community-Based Coastal and Marine Biodiversity Management Project -- P071579,Implementation Completion and Results Report,Benin - Community Based Coastal and Marine Biodiversity Management Project,http://documents.worldbank.org/curated/en/848941468201571023/pdf/ICR32480P071570C0disclosed020180150.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Community-Based_Coastal_and_Marine_Biodiversity_Management_Project_--_P071579_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-10 22:10:14,worldbank,BJ-PERAC -- P061577,Implementation Completion and Results Report,Benin - Public Expenditure Reform Adjustment Program,http://documents.worldbank.org/curated/en/445811468769810690/pdf/28072.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-PERAC_--_P061577_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-10 22:10:17,worldbank,"BF-Poverty Reduction Support Credit (7) -- P099010,BF-Poverty Reduction Support Credit (8) -- P099011",Implementation Completion and Results Report,"Burkina Faso - Seventh, Eighth, Ninth, Tenth, and Eleventh Poverty Reduction Support Credits (PRSC) Project",http://documents.worldbank.org/curated/en/824721468020362393/pdf/ICR25510P099010IC0disclosed03040130.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Poverty_Reduction_Support_Credit_7_--_P099010_BF-Poverty_Reduction_Support_Credit_8_--_P099011_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-10 22:10:19,worldbank,"BF-Second Phase Community Based Rural Development Project, -- P098378",Implementation Completion and Results Report,Burkina Faso - Second Phase of the Community Based Rural Development Project,http://documents.worldbank.org/curated/en/835301468237295834/pdf/ICR23730P0983700disclosed0120100130.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Second_Phase_Community_Based_Rural_Development_Project_--_P098378_Implementation_Completion_and_Results_Report_2013.pdf,success,NA
2026-03-10 22:10:20,worldbank,"BF-Poverty Reduction Support Credit (6) -- P078996,BF-Poverty Reduction Support Credit (4) -- P078994,BF-Poverty Reduction Support Credit (5) -- P078995",Implementation Completion and Results Report,"Burkina Faso - Fourth, Fifth, and Sixth Poverty Reduction Support Credits",http://documents.worldbank.org/curated/en/554711468016155319/pdf/ICR6210ICR0P071isclosed0July0102008.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Poverty_Reduction_Support_Credit_6_--_P078996_BF-Poverty_Reduction_Support_Credit_4_--_P078994_BF-Poverty_Reduction_S_Implementation_Completion_and_Results_Report_2008.pdf,failed,NA
2026-03-10 22:10:23,worldbank,BF-Poverty Reduction Support Operation (3) -- P076908,Implementation Completion and Results Report,Burkina Faso - Third Poverty Reduction Support Credit Project,http://documents.worldbank.org/curated/en/607421468769745141/pdf/30330.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Poverty_Reduction_Support_Operation_3_--_P076908_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-10 22:10:25,worldbank,BF-Poverty Reduction Support Credit (2) -- P075378,Implementation Completion and Results Report,Burkina Faso - The Second Poverty Reduction Support Credit Project,http://documents.worldbank.org/curated/en/919541468017054369/pdf/303290BF.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Poverty_Reduction_Support_Credit_2_--_P075378_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-10 22:10:27,worldbank,BF-COMMUNITY-BASED RURAL DEVELOPMENT PROJECT -- P035673,Implementation Completion and Results Report,Burkina Faso - Community-Based Rural Development Project,http://documents.worldbank.org/curated/en/297631468239682633/pdf/ICR3160Box03341IC010disclosed081261.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-COMMUNITY-BASED_RURAL_DEVELOPMENT_PROJECT_--_P035673_Implementation_Completion_and_Results_Report_2008.pdf,success,NA
2026-03-10 22:10:30,worldbank,BF-SAL I -- P000293,Implementation Completion and Results Report,Burkina Faso - Structural Adjustment Credit Project,http://documents.worldbank.org/curated/en/300421468228288854/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-SAL_I_--_P000293_Implementation_Completion_and_Results_Report_1996.pdf,success,NA
2026-03-10 22:10:33,worldbank,BF-PARTNERSHIP FOR NATURAL ECOSYSTEM MANAGEMENT PROJECT -- P052400,Implementation Completion and Results Report,Burkina Faso - Partnership for Natural Ecosystem Management Project,http://documents.worldbank.org/curated/en/180101468226777683/pdf/ICR8230ICR0P051sclosed0July02802008.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-PARTNERSHIP_FOR_NATURAL_ECOSYSTEM_MANAGEMENT_PROJECT_--_P052400_Implementation_Completion_and_Results_Report_2008.pdf,success,NA
2026-03-10 22:10:36,worldbank,BF-Sahel Integrated Lowland Ecosystem Management -- P070871,Implementation Completion and Results Report,Burkina Faso - Sahel Integrated Lowland Ecosystem Management Project,http://documents.worldbank.org/curated/en/905451468021532688/pdf/ICR17870P07087100public00BOX361537B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Sahel_Integrated_Lowland_Ecosystem_Management_--_P070871_Implementation_Completion_and_Results_Report_2011.pdf,success,NA
2026-03-10 22:10:38,worldbank,BF-LSMS-ISA Burkina Faso Panel Surveys -- P157034,Implementation Completion and Results Report,Implementation Completion and Results Report (ICR) Document -  LSMS-ISA Burkina Faso Panel Surveys - P157034,http://documents.worldbank.org/curated/en/099840007062238367/pdf/P157034029a31700088450d9230ed9ad95.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-LSMS-ISA_Burkina_Faso_Panel_Surveys_--_P157034_Implementation_Completion_and_Results_Report_2022.pdf,success,NA
2026-03-10 22:10:41,worldbank,BI-BI Emergency Economic Recovery Credit -- P064556,Implementation Completion and Results Report,Burundi - Emergency Economic Recovery Project,http://documents.worldbank.org/curated/en/662101468743654593/pdf/26246.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BI-BI_Emergency_Economic_Recovery_Credit_--_P064556_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-10 22:10:43,worldbank,CM-Cameroon Social Safety Nets -- P128534,Implementation Completion and Results Report,Cameroon - Social Safety Nets Project,http://documents.worldbank.org/curated/en/099081723104517535/pdf/BOSIB096a701b60790b4af04e45dd7714a1.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CM-Cameroon_Social_Safety_Nets_--_P128534_Implementation_Completion_and_Results_Report_2023.pdf,success,NA
2026-03-10 22:10:46,worldbank,CM-LIVESTOCK SECTOR DEV -- P000380,Implementation Completion and Results Report,Cameroon - Livestock Sector Development Project,http://documents.worldbank.org/curated/en/859751468224691171/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CM-LIVESTOCK_SECTOR_DEV_--_P000380_Implementation_Completion_and_Results_Report_1997.pdf,success,NA
2026-03-10 22:10:49,worldbank,CF-State Consolidation Development Program 2 -- P164442,Implementation Completion and Results Report,Central African Republic - First and Second State Consolidation Development Program,http://documents.worldbank.org/curated/en/528161602602657710/pdf/Central-African-Republic-First-and-Second-State-Consolidation-Development-Program.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CF-State_Consolidation_Development_Program_2_--_P164442_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
2026-03-10 22:10:52,worldbank,CF-CF-Support to Vulnerable Groups Community Development Project -- P111679,Implementation Completion and Results Report,Central African Republic - Support to Vulnerable Groups Community Development Project,http://documents.worldbank.org/curated/en/206611468197628776/pdf/ICR00003475-ICR-P111679-Box392265B-PUBLIC.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CF-CF-Support_to_Vulnerable_Groups_Community_Development_Project_--_P111679_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-10 22:10:55,worldbank,TD-Local Development Program Support Project II -- P113030,Implementation Completion and Results Report,Chad - Second Local Development Program Support Project,http://documents.worldbank.org/curated/en/519691468191064568/pdf/ICR3623-ICR-P113030-PUBLIC-12-29-2015-Box394831B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TD-Local_Development_Program_Support_Project_II_--_P113030_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-10 22:10:58,worldbank,TD-Community-Based Ecosystem Management Project -- P078138,Implementation Completion and Results Report,Chad - Community-Based Ecosystem Management Project (CB EMP)  : Chad - Community-Based Ecosystem Management Project (CB EMP),http://documents.worldbank.org/curated/en/563771468236353685/pdf/ICR24170P078130LIC0diclosed07030120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TD-Community-Based_Ecosystem_Management_Project_--_P078138_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-10 22:11:01,worldbank,KM-Comoros Statistics Project -- P159437,Implementation Completion and Results Report,Comoros - Statistics Project,http://documents.worldbank.org/curated/en/687691627286902198/pdf/Comoros-Statistics-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_KM-Comoros_Statistics_Project_--_P159437_Implementation_Completion_and_Results_Report_2021.pdf,success,NA
2026-03-10 22:11:02,worldbank,KM-Comoros - Emergency Crises Response Project -- P120631,Implementation Completion and Results Report,Comoros - Emergency Crises Response Project,http://documents.worldbank.org/curated/en/346761467987911756/pdf/ICR3585-ICR-P120631-OUO-9-Box394828B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_KM-Comoros_-_Emergency_Crises_Response_Project_--_P120631_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-10 22:11:04,worldbank,CI-CI-IVC PNGTER Rural Land Management -- P001194,Implementation Completion and Results Report,Cote d'Ivoire - Rural Land Management and Community Infrastructure Development Project,http://documents.worldbank.org/curated/en/495521468023054393/pdf/ICR15250P001191e0only1910BOX358324B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CI-CI-IVC_PNGTER_Rural_Land_Management_--_P001194_Implementation_Completion_and_Results_Report_2011.pdf,success,NA
2026-03-10 22:11:09,worldbank,CI-REGULATORY REFORM -- P001206,Implementation Completion and Results Report,Cote d'Ivoire - Competitiveness and Regulatory Reform Adjustment Program,http://documents.worldbank.org/curated/en/612741468027658604/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_CI-REGULATORY_REFORM_--_P001206_Implementation_Completion_and_Results_Report_1995.pdf,success,NA
2026-03-10 22:11:13,worldbank,EG-Second Pollution Abatement Project -- P090073,Implementation Completion and Results Report,Egypt - Second Pollution Abatement Project,http://documents.worldbank.org/curated/en/392581468023333076/pdf/ICR33870P0900730Box385455B00OUO090.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_EG-Second_Pollution_Abatement_Project_--_P090073_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-10 22:11:16,worldbank,EG-EG - SOHAG Rural Development -- P040858,Implementation Completion and Results Report,Egypt - Sohag Rural Development Project,http://documents.worldbank.org/curated/en/738181468247501018/pdf/ICR8270Egypt0P10Disclosed0031051091.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_EG-EG_-_SOHAG_Rural_Development_--_P040858_Implementation_Completion_and_Results_Report_2008.pdf,success,NA
2026-03-10 22:11:18,worldbank,EG-EG East Delta Ag. Serv. -- P049166,Implementation Completion and Results Report,Egypt - East Delta Agriculture Services Project,http://documents.worldbank.org/curated/en/776191468247499226/pdf/ICR14620P049161C0disclosed091221101.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_EG-EG_East_Delta_Ag_Serv_--_P049166_Implementation_Completion_and_Results_Report_2010.pdf,success,NA
2026-03-10 22:11:20,worldbank,"EG-PVT SEC TOURISM INF & ENV -- P005168,EG-EG-RED SEA COASTAL -- P004981",Implementation Completion and Results Report,Egypt - Private Sector Tourism Infrastructure and Environmental Management Project,http://documents.worldbank.org/curated/en/951741468262538907/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_EG-PVT_SEC_TOURISM_INF_ENV_--_P005168_EG-EG-RED_SEA_COASTAL_--_P004981_Implementation_Completion_and_Results_Report_2003.pdf,success,NA
2026-03-10 22:11:23,worldbank,"EG-PVT SEC TOURISM INF & ENV -- P005168,EG-EG-RED SEA COASTAL -- P004981",Implementation Completion and Results Report,Egypt - Red Sea Coastal and Marine Resource Management Project,http://documents.worldbank.org/curated/en/672051468772146592/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_EG-PVT_SEC_TOURISM_INF_ENV_--_P005168_EG-EG-RED_SEA_COASTAL_--_P004981_Implementation_Completion_and_Results_Report_2002.pdf,success,NA
