id,title,pdf_url,doc_date,doc_type,country,report_name,project_id,abstract,language,web_url
16494395,"Mali - Third, Fourth and Fifth Poverty Reduction Support Credits Project",http://documents.worldbank.org/curated/en/554761468052816046/pdf/ICR21270P113450C0disclosed070100120.pdf,2012-06-29T04:00:00Z,Implementation Completion and Results Report,Mali,"Mali - Third, Fourth and Fifth Poverty Reduction Support Credits Project","ML-ML-Fourth Poverty Reduction Support Credit -- P117270,ML-ML-Fifth Poverty Reduction Support Credit -- P122483,ML-Mali: Poverty Reduction Support Credit 3 -- P113451","Ratings for the Third, Fourth and Fifth Poverty Reduction Support Credits Project for Mali were as follows: outcomes were moderately unsatisfactory; risk to development outcome was high; Bank performance was moderately unsatisfactory; and borrower performance was also moderately unsatisfactory. Some lessons learned includes: the program was complex, ambitious and clearly did not have the full buy-in of the national authorities on key structural reforms. The lesson to take from this is that credibility of the World Bank is diminished when key actions are constantly delayed or watered down to maintain a program, such as, for instance, the adoption of a mechanism for electricity adjustment. Building a consensus is essential for introducing reforms. The decision making process is slow in Mali, as leaders seek to build consensus. As experience has shown, however, this results in constantly postponing much needed reforms. It can also act as a smokescreen for a small rent seeking elite that is likely to resist any reform that would reduce its privileges, even if it would benefit a large part of the population. Technical assistance is critical to help a low capacity administration implement a complex reform program. Rapid population growth (3.6 per cent per annum estimated in the 2009 census) is not conducive to significant poverty reduction in a fragile environment. Economic growth at about five percent per annum is a solid achievement, but not strong enough to make a sufficient dent in poverty. The main obstacle to higher economic growth is the poor investment climate due to weak physical infrastructure, limited access to finance, and corruption. Indicators are signals given to stakeholders on expected outcomes. They have to be carefully selected and monitored. World Bank credibility is diminished when many indicators are dropped/revised/introduced in mid-course. After an unsatisfactory program, it is necessary to take a pause and review in detail with the Government the reasons for poor performance. In the health and education sector, a lesson from the Poverty Reduction Support Credit (PRSC) series is the clear need to continue strengthening service delivery for education and health in rural and underserved areas for more equitable access. In this perspective, the need to move ahead with the decentralization agenda is clear, as regards strengthening administrative and institutional capacities and financial resources.",NA,http://documents.worldbank.org/curated/en/554761468052816046
12685614,Togo - Second Economic Recovery and Governance Grant Project,http://documents.worldbank.org/curated/en/262581468173956706/pdf/ICR14470P113451IC0dislosed081231101.pdf,2010-06-30T04:00:00Z,Implementation Completion and Results Report,Togo,Togo - Second Economic Recovery and Governance Grant Project,TG-Togo: Economic Recovery and Gov. Grant 2 -- P113456,"Ratings for the Second Economic Recovery and Governance Grant Project for Togo were as follows: outcomes were moderately satisfactory, the risk to development outcome was substantial, the Bank performance was moderately satisfactory, and the Borrower performance was also satisfactory. Some lessons learned included: seeking synergies between prior actions and follow-up measures can help amplify their effect, for example, the publication of phosphate revenues, together with the recapitalization of the banks and the referral of irregularities in the cotton sector to the Minister of Justice can be considered to have had a cumulative impact on the re-building of public confidence in government, a major underlying goal of reforms to promote transparency and better governance. The continuity of Bank staff is important as it helps create an institutional memory. Staff has been stable since 2005 in the case of financial sector reform, as well as continuity and growing experience of key Government officials in both the Ministry of Economy and Finance (MEF) and concerned line ministries. The importance of arrangements for ensuring responsive technical assistance to fill knowledge gaps or fine tune reform measures, the Low-Income Country Under Stress (LICUS) trust fund and ongoing operations such as the financial sector and governance project are examples.",NA,http://documents.worldbank.org/curated/en/262581468173956706
12647970,Cote d'Ivoire - Second Economic Governance and Recovery Grant Project,http://documents.worldbank.org/curated/en/526461468243588335/pdf/ICR14830P112361Official0use0Only191.pdf,2010-06-29T04:00:00Z,Implementation Completion and Results Report,Cote d'Ivoire,Cote d'Ivoire - Second Economic Governance and Recovery Grant Project,CI-Cote d'Ivoire: Economic Governance & Recovery Grant (EGRG) II -- P112368,"Ratings for the Second Economic Governance and Recovery Grant (ECRG II) Project for Cote d'Ivoire were as follows: outcomes were satisfactory, the risk to development outcome was substantial, Bank performance was satisfactory, and Borrower performance was also satisfactory. Lessons learned include: the design has benefited from the guidance provided by Operations Policy and Country Services (OPCS), lessons from the first EGRG and other development policy operations in post-conflict countries (notably in Togo and Liberia). The importance of careful risk analysis which takes into account the political and social dimensions, identifying and weighing the relative importance of special interests. This is especially important in the case of fragile transitional coalitions. Given the difficulty of getting a consensus on difficult issues, it is essential to limit the focus of reform to key functions of the Government (public finance management) and to sectors vital to economic recovery and growth (energy, cocoa, and the financial sector) and on policy measures which 'open the door' to a deepening of reform. Once reform has found its footing, it is important not to slow momentum but rather deepen the reform, rather than broadening the scope (which risks over-loading decision makers' focus and span of control while stretching high-level human resources). In a fluid, post-conflict environment, an important criterion for selecting policy measures is the likely impact on public confidence, notably by improving governance and transparency and communicating results effectively to the public, as well as informing other key factors such as external private investors. It is also important to complement and balance broad poverty-oriented measures with parallel steps to increase private sector confidence. The EGRG II disbursement supported a program of domestic debt arrears clearance which first helped small businesses weather the economic recession before moving on to address larger claims on the basis of their seniority. The process was transparent, with consultation of the creditors and publication of settlements. These steps did much to restore the private sector's faith in the Government.",NA,http://documents.worldbank.org/curated/en/526461468243588335
19639326,Guinea-Bissau - Emergency Food Security Response Project,http://documents.worldbank.org/curated/en/113811468249912566/pdf/ICR30300P113460IC0disclosed06050140.pdf,2014-04-28T04:00:00Z,Implementation Completion and Results Report,Guinea-Bissau,Guinea-Bissau - Emergency Food Security Response Project,GW-Guinea Bissau--Food Price Crisis Response Program -- P113468,"Ratings for the Emergency Food Security Response Project for Guinea-Bissau were as follows: outcomes were satisfactory, risk to development outcome was high, Bank performance was satisfactory, and Borrower performance was satisfactory. Some lessons learned included: country ownership ensures achievement of development objectives, particularly in fragile countries where government leadership is lacking. The involvement of national non-governmental organizations (NGOs) in providing technical assistance and on the-job training to producer groups increases the likelihood of continued capacity building and guarantees that new development management skills stay in the communities that need those most. Capacity constraints in fragile countries are persistent; they often negatively affect results and must be properly mitigated during design - not just implementation. The new global food crisis response program (GFRP) project, currently being formulated, has taken under advisement the lessons related to persistent weak capacity and will rely heavily on world food program (WFP) for implementation, monitoring and evaluation (M and E), and fiduciary management. A minimum set of project readiness conditions, coupled with intense implementation support, is necessary for emergency operations to succeed.",NA,http://documents.worldbank.org/curated/en/113811468249912566
32544640,Nigeria - Third National Fadama Development Project,http://documents.worldbank.org/curated/en/540261604338534589/pdf/Nigeria-Third-National-Fadama-Development-Project.pdf,2020-10-26T04:00:00Z,Implementation Completion and Results Report,Nigeria,Nigeria - Third National Fadama Development Project,NG-THIRD NATIONAL  FADAMA  DEVELOPMENT  PROJECT  (FADAMA III) -- P096572,"Ratings of Third National Fadama Development Project of Nigeria were as follows: outcome was satisfactory, Bank performance was satisfactory, and monitoring and evaluation quality was substantial. Some of the lessons learned include: (i) Devolving management decision making and coordination to Management Committees of Fadama Community Association (FCAs), Desk Officers, and Facilitators in addition to the State Project Implementation Unit enhanced empowerment, social inclusion, participation, ownership, and sustainability; (ii) The presence of good local institutions is important to translate local aspirations into collective action, and it is a core element of a good Community-driven development (CDD) project; (iii) The project combined hard investments (FUG asset creation and community infrastructure) with soft technical support (capacity building and advisory support); (iv) Rather than pre-determining which assets to support, the project left the menu of options for investment support relatively open, to ensure that it would meet the actual demands of the project beneficiaries; (v) The design of Fadama III (and its predecessor projects) proved to be robust and agile; (vi) The inability to release counterpart funds in a timely way, exacerbated by the country’s financial constraints, affected timely implementation of programmed activities; (vii) The huge demand from states and local governments caused this national project to spread its efforts thinly and presented a challenge for implementation; and (viii) The Boko Haram insurgency in northern Nigeria nearly destroyed the Fadama legacy in that area. Collaborative engagements with specialized institutions (World Food Programme (WFP), Food and Agriculture Organization of the United Nations (FAO) and Non-governmental organization (NGOs) were critical for delivering project interventions in this active conflict arena.",NA,http://documents.worldbank.org/curated/en/540261604338534589
10927202,Cote d'Ivoire - Implementation Completion and Result Report on the Economic Governance and Recovery Grant Project,http://documents.worldbank.org/curated/en/886831468025498598/pdf/ICR10620P085831LIC0disclosed0816191.pdf,2009-06-25T04:00:00Z,Implementation Completion and Results Report,Cote d'Ivoire,Cote d'Ivoire - Implementation Completion and Result Report on the Economic Governance and Recovery Grant Project,CI-Cote d'Ivoire: Economic Governance & Recovery Grant (EGRG) -- P083583,"Ratings for the Implementation Completion and Result Report on the Economic Governance and Recovery Grant (EGRG) Project for Cote d'Ivoire were as follows: outcomes were satisfactory, the risk to development outcome was satisfactory, Bank performance was satisfactory, and Borrower performance was also satisfactory. Some lessons learned included: given the capacity bottlenecks in the country and the fragile and politically complex post-conflict situation, it is necessary to ensure that a development policy operation is accompanied by appropriately targeted technical assistance to ensure that the commitment and willingness lead to reform results. In this case, the EGRG was supported by Governance and Institutional Development Technical Assistance (TA) Project and a Low-Income Country Under Stress (LICUS) Trust Fund. In such post-conflict situations, it is particularly important to select a focused number of prior actions that are deemed essential to supporting the government's broader reform program. Such selectivity and coordination not only reduces the transaction costs for the government that is burdened by multiple management demands while the capacity is weak, but it also increases the likelihood that such focused actions are implemented and the reform program is moved forward. Given the risks and complexity of this operation in the country's context, close coordination with other development partners has been indispensable to mitigate risks, realize synergies, and improve the leverage in the policy dialogue. Collaboration with the International Monetary Fund (IMF) was particularly important.",NA,http://documents.worldbank.org/curated/en/886831468025498598
28131995,"Congo, Republic of - Agricultural Development and Rural Roads Rehabilitation Project",http://documents.worldbank.org/curated/en/198591509712619353/pdf/Implementation-Completion-and-Results-Report-ICR-Document-10312017.pdf,2017-10-25T04:00:00Z,Implementation Completion and Results Report,"Congo, Republic of","Congo, Republic of - Agricultural Development and Rural Roads Rehabilitation Project",CG-CG Rep. Agricultural Development and Rural Roads Rehabilitation Proj. -- P095251,"Ratings of Agricultural Development and Rural Roads Rehabilitation Project for Congo, Republic of were as follows: outcomes were moderately satisfactory, Bank performance was moderately satisfactory, and M and E Quality was modest. Some lessons learned included: (i) The degree of private involvement, when carefully matched to the objectives and needs of the project, can bring stronger ownership and participation of stakeholders in project implementation; (ii) Mapping of stakeholders and profiling of different local conditions during project preparation would help avoid delays due to insufficient capacities; (iii) The link between actors along the entire value chain could be strengthened to ensure efficient matching of buyers and sellers especially in the outputs market; (iv) Synergy must be created among stakeholders to ensure the scaling up of project activities; (v) Considering the limited absorption capacity of project partners, a longer implementation period should be considered with phased approach and geographically-concentrated activities; (vi) The organizational capacities of producers in terms of a holistic approach to the value chain should be improved to facilitate the search for new markets and the negotiation of better prices; and (vii) Infrastructure management committees should be given the means to collect and manage funds.",NA,http://documents.worldbank.org/curated/en/198591509712619353
9740181,Benin - Poverty Reduction Support Credit Project,http://documents.worldbank.org/curated/en/762041468003933053/pdf/ICR7790ICR0P071closed0August0402008.pdf,2008-06-27T04:00:00Z,Implementation Completion and Results Report,Benin,Benin - Poverty Reduction Support Credit Project,"BJ-Poverty Reduction Strategy Credit - 1st PRSC -- P072003,BJ-THIRD POVERTY REDUCTION SUPPORT CREDIT -- P083313,BJ-SECOND POVERTY REDUCTION STRATEGY CREDIT -- P074313","Ratings for the First Poverty Reduction Support Credit Project (PRSC I) for Benin are as follows: outcome was satisfactory, risk to the development outcome was moderate, the Bank performance was satisfactory, and the Borrower performance was also rated satisfactory. Ratings for the Second Poverty Reduction Support Credit Project (PRSC II) for Benin are as follows: outcome was moderately satisfactory, risk to the development outcome was moderate, the Bank performance was satisfactory, and the Borrower performance was rated moderately satisfactory. Ratings for the Third Poverty Reduction Support Credit Project (PRSC III) for Benin are as follows: outcome was moderately satisfactory, risk to the development outcome was moderate, the Bank performance was satisfactory, and the Borrower performance was rated moderately satisfactory. Some lessons learned included: 1) selectivity and simplicity of the design are essential to the success of the operation. Obstacles due to administrative resistance to change, as well as due to lack of capacity cannot be underestimated. It is better to start with a very selective matrix and enlarge progressively, building on success in some components. There is also a need to be realistic about the scope and pace of reform; 2) it is important to properly align the PRSC with budget management, so that the priority components of the PRSC and the performance budgets of those ministries are supportive of each other. It is also important that budget support be phased with the budget cycle, in order to properly impact on budget composition, and to provide budget support in a timely manner; 3) the effectiveness of the PRSCs in supporting sector reforms can be highly increased by using a sector wide approach, as was successfully experienced in rural water supply. The approach federated donors around the government's objectives and allowed a mix of central government programs, decentralized programs, budget support and projects to combine efficiently; and 4) PRSCs (I-III) rightly focused on the critical areas of governance and basic service delivery. Future PRSCs need to deepen support in the areas of reforms where progress has been slow and focus on critical bottlenecks rather than broadening the areas of support to new areas.",NA,http://documents.worldbank.org/curated/en/762041468003933053
25954642,Senegal - Agricultural Markets and Agribusiness Development Project,http://documents.worldbank.org/curated/en/284621467998467088/pdf/ICR3574-P083609-PUBLIC-disclosed-2-18-16.pdf,2015-12-23T05:00:00Z,Implementation Completion and Results Report,Senegal,Senegal - Agricultural Markets and Agribusiness Development Project,SN-Agricultural Markets and Agribusiness Development Project -- P083609,"Ratings for the Agricultural Markets and Agribusiness Development Project for Senegal were as follows: outcomes were satisfactory, the risk to development outcome was substantial, the Bank performance was moderately satisfactory, and the Borrower performance was also moderately satisfactory. Some lessons learned included: it is easier to build agricultural export facilities with project funds than to find private entrepreneurs willing and capable to take them over and run them. This holds true even when project management is aware of this fact and tries from the beginning to prepare for handover. Horticultural production and exports, especially in the greater Dakar area, are situated in a fast-changing environment, where factors such as rapid urbanization and relative costs of different modes of transport (air, sea, and road) can quickly change the optimal location of export facilities and render some of them no longer useful or financially viable. Projects that seek to introduce game-changing institutional and technical innovations and that depend for their success on the buy-in of people who cannot be identified in advance (auto-selection) must have a first-class, professional, interactive communication strategy that uses all forms of media, including the internet, and from the very beginning. And the public must be able to easily access updated information about how to participate in the project, otherwise implementation delays are unavoidable.",NA,http://documents.worldbank.org/curated/en/284621467998467088
25737463,Mali - Agriculture Competitiveness and Diversification Project,http://documents.worldbank.org/curated/en/116661467992495917/pdf/ICR3527-ICR-P081704-PUBLIC-12-29-2015-Box394831B.pdf,2015-12-15T05:00:00Z,Implementation Completion and Results Report,Mali,Mali - Agriculture Competitiveness and Diversification Project,ML-Agricultural Competitiveness and Diversification Project -- P081704,"Ratings for the Agriculture Competitiveness and Diversification Project for Mali were as follows: outcomes were satisfactory, the risk to development outcome was moderate, the Bank performance was moderately satisfactory, and the Borrower performance was satisfactory. Some lessons learned included: contracting a private service provider with experience and expertise in the sector to implement project activities is the best approach in countries or regions with limited capacities. This project relied on the private sector and nongovernmental organizations for executing project activities that reduced the burden on the PCU. Hiring a single lead contractor, charged with hiring and supervising the necessary experts for the job to be done, can bring about the desired outcome. It is necessary to include both investment and operating costs in business plans, which provides a fuller picture of resources needed to finance proposals prepared by beneficiaries. In addition to demonstration, dissemination, and adoption of innovative technologies, projects with support to value chains should include an incentive mechanism, preferably with grant or technical assistance to encourage developers to acquire and adapt innovative technologies and techniques promoted by the project. This project promoted appropriate technologies but these projects were adopted because of the grant mechanism the project provided. The dividend from reducing post-harvest loss, improvement in conservation, processing and packaging is very substantial that sufficient resources should be allocated early in project design. A corollary point to this is that projects should actively promote to the private sector the need for investing in these areas that have a huge return.",NA,http://documents.worldbank.org/curated/en/116661467992495917
20467632,Mauritania - Second Phase of Integrated Development Program for Irrigated Agriculture Project,http://documents.worldbank.org/curated/en/793661468053397221/pdf/ICR31750P088820C0disclosed012020140.pdf,2014-11-26T05:00:00Z,Implementation Completion and Results Report,Mauritania,Mauritania - Second Phase of Integrated Development Program for Irrigated Agriculture Project,MR-MR:INTEGRATED DEVELOPMENT PROGRAM FOR IRRIGATED AGRIC. APL # 2 -- P088828,"Ratings for the Second Phase of Integrated Development Program for Irrigated Agriculture Project for Mauritania were as follows: outcomes were moderately unsatisfactory, the risk to development outcome was high, the Bank performance was unsatisfactory, and the Borrower performance was also unsatisfactory. Some lessons learned included: for many producers, credit, especially long-term credit to finance part of irrigation rehabilitation, is not the appropriate instrument. As the first order of business, an irrigation project has to demonstrate to farmers that the volume and quality of their products (and thus income) will be enhanced through a given operation before farmers commit to the objective of the project. High costs investments on equipment and facilities should only be undertaken once ownership, operations and management have been well settled. Otherwise there is the real possibility, as was the case under PDIAIM I and II, that the equipment and facilities will not be used (case of facility in Rosso) or for completely different purposes (case of Nouakchott where the project financed a cold storage facility that was intended for vegetables to be exported and is now being used to conserve fish). Satisfactory disbursement figures can be misleading as they may hide significant cost overruns, as was the case for irrigation rehabilitation under this project. In addition, APLs, by their very nature, have disbursement categories that are broad and not easy to match disbursements with quantitative achievement of physical outputs.",NA,http://documents.worldbank.org/curated/en/793661468053397221
15622161,Africa - Emergency Locust Project,http://documents.worldbank.org/curated/en/273171467990383167/pdf/ICR15530P092570IC0disclosed01090120.pdf,2011-12-21T05:00:00Z,Implementation Completion and Results Report,Africa,Africa - Emergency Locust Project,3W-Africa Emergency Locust Project -- P092473,"Ratings for the Emergency Locust Project (AELP) for Africa were as follows: outcomes were moderately satisfactory, the risk to development outcome was low or negligible, the Bank performance was satisfactory, and the Borrower performance was moderately satisfactory. Some lessons learned included: regional projects with important environmental and safeguards aspects such as the AELP should be allocated sufficient implementation support funds to allow participation in each mission of experienced environmental and safeguards specialists from the Bank. Given the potential reputational risks associated with projects involving the use of chemicals that can have negative environmental, health, and social impacts, and the ensuing negative externalities at the regional level and costs associated with compensations, it is essential that due diligence of safeguards instruments be closely monitored with adequate budget through Bank staff instead of local consultants. In all frontline countries (Mauritania, Mali, Niger, and Chad), the project supported the creation of a national locust-control center whose services and maintenance are earmarked in the countries' national budget. Governments will need to disburse funds in a timely manner to fully guarantee sustainability of project achievements. The Bank's know-how with respect to Community-Driven Development (CDD) and social protection programs needs to be fully exploited in the design, implementation, and monitoring of community micro projects that seek to restore local livelihoods. This leveraging could have helped mitigate shortcomings related to the inadequate expertise of locust-control agents about key community development requirements and the absence of clear guidelines on compensation measures for victims.",NA,http://documents.worldbank.org/curated/en/273171467990383167
6948207,Chad - Institutional Reform Support Credit (IRSC) Project,http://documents.worldbank.org/curated/en/524041468229751164/pdf/36604.pdf,2006-06-28T04:00:00Z,Implementation Completion and Results Report,Chad,Chad - Institutional Reform Support Credit (IRSC) Project,TD-Chad: Institutional Reform Support Credit -- P083711,"The outcome of the Institutional Reform Support Credit in Chad was unsatisfactory with a likely sustainability.  The institutional development impact was moderate with unsatisfactory performance by the Bank and highly unsatisfactory by the Borrower. Lessons learned from the IRSC experience and similar public finance reform programs indicate the importance of combining policy lending with comprehensive support in the areas of capacity-building and technical assistance. A second lesson concerns the program-budgeting process. Ideally, the preparation of program-budgets should be a two-phase process: 1) preparation of draft programs to help the government make appropriate decisions about overall budget priorities; and 2) sector ministries should review again their program-budgets with a view to optimizing the use of funds available to their sector. For the future, the budget preparation process should start with: (i) identification by the government of its overall strategic priorities and (ii) early issuance of the budget circular defining inter-sectoral allocations. A third lesson concerns the role of the civil society and the feasibility of supporting independent oversight institutions. The Bank should continue to give a high priority to building the capacity and protecting the independence of trade unions and other civil society representatives which, if successful, can help develop a culture of transparency in the management of public resources. A fourth lesson concerns the need to move more forcefully towards result-based indicators.",NA,http://documents.worldbank.org/curated/en/524041468229751164
14767158,Chad - Agricultural Services and Producer Organizations Project,http://documents.worldbank.org/curated/en/520891468214212032/pdf/ICR10850P074260C0Disclosed071211091.pdf,2009-06-25T04:00:00Z,Implementation Completion and Results Report,Chad,Chad - Agricultural Services and Producer Organizations Project,TD-Agricultural Services and Producer Organizations Project -- P074266,"Ratings for the Agricultural Services and Producer Organizations Project (ASPOP) for Chad were as follows: outcomes were moderately unsatisfactory, the risk to development outcome was high, the Bank performance was moderately unsatisfactory, and the Borrower performance was also moderately unsatisfactory. Some lessons learned included: ASPOP showed that the introduction of competitive funding mechanisms to support agricultural research can work even in a poor country such as Chad. The competitive funding mechanisms introduced under the project produced better research proposals and led to more careful screening of proposals for eventual financing based on broadly approved criteria that took into account the actual and current needs of the producers. The approach opened researchers' eyes to the demands of the marketplace and its priorities, as well as to means of identifying sources of funds for research. Researchers and research institutions came together to prepare joint proposals, engage in collaborative research, and participate in training programs and workshops. The collaborative review and monitoring process led to better results and papers, some of which were published. In a few cases, educational degrees were upgraded. Early efforts to publicize the project were very successful. Hundreds of rural communities were informed about the potential economic, social, and environmental benefits of the project and were led to believe that they stood a good chance of securing financing to implement subprojects. Later when it proved impossible to fund all of the subprojects that had been approved, frustration erupted among those who had prepared subprojects, especially when beneficiaries had already mobilized their own contribution and deposited it into a specially created bank account. This created a negative legacy that an eventual follow-on operation will have to overcome.",NA,http://documents.worldbank.org/curated/en/520891468214212032
3661765,Cote D'Ivoire - Economic Recovery Credit Project,http://documents.worldbank.org/curated/en/195531468749781795/pdf/28818.pdf,2004-05-20T04:00:00Z,Implementation Completion and Results Report,Cote d'Ivoire,Cote D'Ivoire - Economic Recovery Credit Project,CI-Economic Recovery Credit -- P071375,"The ratings for the project were as follows: the outcome was unsatisfactory, the sustainability was unlikely, the institutional development impact was negligible, the Bank performance was satisfactory, and the borrower performance was unsatisfactory. The lessons learned indicate that the conflict that started three months after project approval essentially blocked policymaking and reform implementation and led to a substantial decline in population welfare. The government commitment to reforms is critical if policy actions are to be sustained but reform priorities can change significantly in the wake of a war situation. Country volatility was a risk clearly identified in the President's Report of the Economic Recovery Project (ERC) and the I-CAS and draft I-TSS: there was a recognition of a continuous risk that the national reconciliation process may stall or reverse. Selectivity and realism are essential when the reform agenda is vast and available capacity might be limited compared with the agenda, especially in volatile political situations. The design of a quick-disbursing credit in multiple tranches seems appropriate for countries which are moving slowly or taking only partial measures for their reforms, or when risk of non-implementation is high. It took a long time to convince the government of the need for the Bank's exit from this operation as country conditions effectively blocked project implementation. The ERC was just one of a broader Bank strategy and its collection of instruments for the pursuit of its dialogue with a country in a post-conflict situation. The Bank could possibly envisage a more modulated response in the design of specific projects in the context of volatile country situations.",NA,http://documents.worldbank.org/curated/en/195531468749781795
10271446,Benin - Cotton Sector Reform Project,http://documents.worldbank.org/curated/en/880121468200057549/pdf/ICR9620BJ0P072101Official0Use0Only1.pdf,2008-12-30T05:00:00Z,Implementation Completion and Results Report,Benin,Benin - Cotton Sector Reform Project,BJ-Cotton Sector Reform Project -- P072503,"Ratings for the Cotton Sector Reform Project for Benin were as follows: outcomes were moderately unsatisfactory, the risk to development outcome was substantial, Bank performance was moderately satisfactory, and Borrower performance was moderately unsatisfactory. Some lessons learned included: using investment lending in tandem with budget support to implement difficult reforms may be more effective than each instrument alone. The project under review experienced that reforms are extremely difficult to implement within a sector as strategic and as politically sensitive as cotton. Even if it is clearly stated initially, Government commitment can hardly be taken for granted on a long period of time, unless irreversible steps are taken at the beginning of the reform process, which was not the case in the Benin reform process. The privatization of National Company for agricultural production was finally completed under joint support of specific investment lending and budget support. Budget support can signal and facilitate commitment to reforms. Strong sector teams from the investment side are, however, needed to lead an effective policy dialogue. Institutional development and structural reforms should be outward looking and keep an eye on evolving global developments. The project under review and the underlying cotton sector reform were affected by decisions of key stakeholders driven by internal struggles and the political economy of the national cotton sector. Evidence based analysis highlighting the performance of alternative approaches followed in the region could have improved decision making. The Bank is well suited to provide such kind of input as shown by the recently completed comparative analysis of Organization and Performance of African Cotton Sectors (World Bank 2008). The project was further affected by developments on international commodity and financial markets. Designs need to be forward looking, anticipate such external effects and be flexible enough to adapt.",NA,http://documents.worldbank.org/curated/en/880121468200057549
4646107,Chad - Fourth and Fifth Structural Adjustment Credit Projects (SAC IV & V) : Chad - Fifth Structural Adjustment Credit Project (SAC V),http://documents.worldbank.org/curated/en/919201468769828840/pdf/29087.pdf,2004-06-24T04:00:00Z,Implementation Completion and Results Report,Chad,Chad - Fourth and Fifth Structural Adjustment Credit Projects (SAC IV & V),"TD-SAC IV -- P052202,TD-Chad Fifth Structural Adjustment Credit -- P077781","Project ratings are as follows: Project outcome is satisfactory, sustainability is likely, institutional development is substantial, Bank performance is satisfactory, and Borrower performance is satisfactory. Three key lessons can be drawn, centering on 1) the importance of borrower empowerment, leadership, effective coordinating role and strong commitment to the Reform; 2) the importance of providing support through parallel capacity building operations in a context of weak capacities; and 3) the adequacy of the Structural Adjustment Credit instrument.",NA,http://documents.worldbank.org/curated/en/919201468769828840
12685706,Mali - Agricultural Services and Producer Organizations Project,http://documents.worldbank.org/curated/en/948381468281370707/pdf/ICR2430P03563010disclosure081201101.pdf,2010-06-28T04:00:00Z,Implementation Completion and Results Report,Mali,Mali - Agricultural Services and Producer Organizations Project,ML-AGRICULTURAL SERVICES AND PRODUCER ORGANIZATIONS PROJECT -- P035630,"Ratings for the Agricultural Services and Producer Organizations Project for Mali were as follows: outcomes were moderately satisfactory, the risk to development outcome was substantial, the Bank performance was moderately satisfactory, and the borrower performance was also moderately satisfactory. Some lessons learned included: in financing ambitious, far reaching institutional reforms of ministerial departments for which political commitment is paramount, a clear distinction should be made between the preparation phase and the implementation phase. As part of the preparation phase there is need to pay due attention to political commitment and associated risks. As far as implementation is concerned, there is need for a clear road-map that details the operational arrangements and sequencing of reforms. If the Government and donors collaborate in this field, as was the case under this project, transformational achievements are possible. For agricultural services projects, special attention needs to be given to introduce and/or strengthen a permanent in house economic analysis capacity inside the research and extension organizations. This capacity building support should enable these organizations to carry out prospective impact studies of different specific research and extension activities that can guide their efforts towards the ones that are likely to have the highest economic returns and social payoff. The privatization of agricultural extension and the public funding for private agricultural service delivery based on contracts is a long term process and needs to be conceived as such. Including an emergency fund for natural calamities is sensible, as the risk of occurrence of such events is high, and as it allows International Development Association (IDA) to be of assistance immediately when the need is highest.",NA,http://documents.worldbank.org/curated/en/948381468281370707
4879508,Mali - Third Structural Adjustment Credit Project,http://documents.worldbank.org/curated/en/871501468774609389/pdf/29606.pdf,2004-06-30T04:00:00Z,Implementation Completion and Results Report,Mali,Mali - Third Structural Adjustment Credit Project,ML-SAC III -- P072785,"The project outcome is rated satisfactory, sustainability likely, although the institutional development impact is negligible. Lessons are as follows. Policy-based lending has been an effective mechanism of support in Mali, but structural adjustment credits may not be the best mechanism for supporting public enterprise divestitures. Privatization is a complex process, particularly given the fragility of Mali's economy and high vulnerability to exogenous shocks, thereby forcing the Bank to either amend its conditionality, or penalize the government for good performance under difficult circumstances. The Bank supported a process that would not only be anti-competitive in outcome, but which was also likely to be markedly less attractive to potential investors; similarly, the Bank's acquiescence in the government's decision not to use an investment advisor, in a country fraught with capacity weaknesses, further weakened the likelihood of privatization success. This also suggests the need to ensure up-front that key implementing institutions have sufficient resources, since the shortfall of other donor funding had the potential to substantially undermine credit implementation. Instead, future operations should explicitly ensure that funding, technical assistance, etc. be reliably available; alternatively, provision of such funding should be included in the Bank's operation to make certain that it is forthcoming. Other lessons outline the need for maintaining a tight focus on a limited number of reforms; for an effective partnership with donors; and, for an effective partnership with the International Monetary Fund.",NA,http://documents.worldbank.org/curated/en/871501468774609389
