gef_id,project_title,project_url,doc_title,doc_url,doc_type,country
10176,Enhancing the resilience of agriculture and livestock producers through improved watershed management and development of environmentally-positive value chains in South East Mauritania,https://www.thegef.org/projects-operations/projects/10176,PIF Review Sheet Document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/29a50ad3-6b57-e911-a830-000d3a375590_ReviewSheet_PIF.pdf,Project Identification Form,Mauritania
10176,Enhancing the resilience of agriculture and livestock producers through improved watershed management and development of environmentally-positive value chains in South East Mauritania,https://www.thegef.org/projects-operations/projects/10176,FSP CEO endorsement document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/29a50ad3-6b57-e911-a830-000d3a375590_CEOEndorsement.pdf,CEO Endorsement,Mauritania
10176,Enhancing the resilience of agriculture and livestock producers through improved watershed management and development of environmentally-positive value chains in South East Mauritania,https://www.thegef.org/projects-operations/projects/10176,PIF,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/29a50ad3-6b57-e911-a830-000d3a375590_PIF.pdf,Project Identification Form,Mauritania
10176,Enhancing the resilience of agriculture and livestock producers through improved watershed management and development of environmentally-positive value chains in South East Mauritania,https://www.thegef.org/projects-operations/projects/10176,STAP screen_10176,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/29a50ad3-6b57-e911-a830-000d3a375590_STAPReview.pdf,NA,Mauritania
10103,Climate change adaptation and livelihoods in three arid regions of Mauritania,https://www.thegef.org/projects-operations/projects/10103,CEO Endorsement/Approval Review Sheet Document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/d54542a2-94c7-e811-8145-3863bb35ddc8_ReviewSheet_CEOEndorsement.pdf,CEO Endorsement,Mauritania
10103,Climate change adaptation and livelihoods in three arid regions of Mauritania,https://www.thegef.org/projects-operations/projects/10103,3rd PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/d54542a2-94c7-e811-8145-3863bb35ddc8_3rd%20PIR.pdf,Project Implementation Report,Mauritania
10103,Climate change adaptation and livelihoods in three arid regions of Mauritania,https://www.thegef.org/projects-operations/projects/10103,FSP CEO endorsement document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/d54542a2-94c7-e811-8145-3863bb35ddc8_CEOEndorsement.pdf,CEO Endorsement,Mauritania
10103,Climate change adaptation and livelihoods in three arid regions of Mauritania,https://www.thegef.org/projects-operations/projects/10103,GEF_CCA_10103_Mauritania_PIR2023,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d54542a2-94c7-e811-8145-3863bb35ddc8/PIR/ProjectImplementationReportPIR_GEFCCA10103MauritaniaPIR2023.pdf,Project Implementation Report,Mauritania
10103,Climate change adaptation and livelihoods in three arid regions of Mauritania,https://www.thegef.org/projects-operations/projects/10103,GEF_CCA_10103_Mauritania_PIR2024,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d54542a2-94c7-e811-8145-3863bb35ddc8/PIR/ProjectImplementationReportPIR_GEFCCA10103MauritaniaPIR2024.docx.pdf,Project Implementation Report,Mauritania
10103,Climate change adaptation and livelihoods in three arid regions of Mauritania,https://www.thegef.org/projects-operations/projects/10103,GEF_CCA_10103_Mauritania_PIR2025,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d54542a2-94c7-e811-8145-3863bb35ddc8/PIR/ProjectImplementationReportPIR_GEFCCA10103MauritaniaPIR2025.docx,Project Implementation Report,Mauritania
10103,Climate change adaptation and livelihoods in three arid regions of Mauritania,https://www.thegef.org/projects-operations/projects/10103,STAPreview_STAP Screen_Revised_Copy of 10103_screenCW,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d54542a2-94c7-e811-8145-3863bb35ddc8/Roadmap/STAPreview_STAPreview_STAP%20Screen_Revised_Copy%20of%2010103_screenCW.PDF,NA,Mauritania
9327,Enabling preparation of  Mauritania's Fourth National Communication (NC4) to the UNFCCC,https://www.thegef.org/projects-operations/projects/9327,9327_Mauritania NC4 OCR,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/c129f351-df7c-e811-8124-3863bb2e1360/TE/TerminalEvaluationTE_9327Mauritania%20NC4%20OCR.pdf,Terminal Evaluation,"Mauritania, Regional"
9327,Enabling preparation of  Mauritania's Fourth National Communication (NC4) to the UNFCCC,https://www.thegef.org/projects-operations/projects/9327,EA Request Document,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%289327%29%20-%20Enabling%20preparation%20of%20%20Mauritania%27s%20Fourth%20Natio/11-11-15_EA_Request_Document.pdf,NA,"Mauritania, Regional"
9327,Enabling preparation of  Mauritania's Fourth National Communication (NC4) to the UNFCCC,https://www.thegef.org/projects-operations/projects/9327,Review Sheet (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%289327%29%20-%20Enabling%20preparation%20of%20%20Mauritania%27s%20Fourth%20Natio/9327-2015-12-02-153331-GEFReviewSheetGEF61EA.pdf,Review Sheet,"Mauritania, Regional"
9327,Enabling preparation of  Mauritania's Fourth National Communication (NC4) to the UNFCCC,https://www.thegef.org/projects-operations/projects/9327,TE,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/c129f351-df7c-e811-8124-3863bb2e1360_TE.pdf,Terminal Evaluation,"Mauritania, Regional"
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,CEO Endorsement Request SN,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Mauritania%20-%20%289294%29%20-%20Integrated%20Ecosystem%20Management%20Program%20for%20the%20Su/05-08-18_CEO_Endorsement_Request_SN.pdf,CEO Endorsement,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,Final PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/a029f351-df7c-e811-8124-3863bb2e1360_Final%20PIR.pdf,Project Implementation Report,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEF9294_MTR Executive Summary_English_FAO_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_GEF9294MTR%20Executive%20SummaryEnglishFAOMauritania.pdf,Mid-Term Review,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEF9294_MTR_FAO_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_GEF9294MTRFAOMauritania.pdf,Mid-Term Review,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEFID9294_2021PIR_FAO_Mauritania_RNE,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID92942021PIRFAOMauritaniaRNE.pdf,Project Implementation Report,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEFID9294_2022PIR_FAO_Mauritania_RNE,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID92942022PIRFAOMauritaniaRNE.pdf,Project Implementation Report,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEFID9294_2023PIR_FAO_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID92942023PIRFAOMauritania.pdf,Project Implementation Report,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEFID9294_2025PIR_FAO_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID92942025PIRFAOMauritania.xlsx,Project Implementation Report,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEFID9294_CI_TER_FAO_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/TE/TerminalEvaluationTE_GEFID9294CITERFAOMauritania.pdf,Terminal Evaluation,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,GEFID9294_TER_FAO_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/TE/TerminalEvaluationTE_GEFID9294TERFAOMauritania.pdf,Terminal Evaluation,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Mauritania%20-%20%289294%29%20-%20Integrated%20Ecosystem%20Management%20Program%20for%20the%20Su/9294_GEFTF_Mauritania_PIF_resubmission_15_July_2016.pdf,Project Identification Form,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,Project Document - June 2018,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/Roadmap/_9294%20ProDoc_for_submission_June2018.docx,Project Document,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,Project Document PAD submission,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Mauritania%20-%20%289294%29%20-%20Integrated%20Ecosystem%20Management%20Program%20for%20the%20Su/05-08-18_Project_Document_PAD_submission.pdf,Project Document,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,Project review sheet - June 2018,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a029f351-df7c-e811-8124-3863bb2e1360/Roadmap/_9294-2018-06-06-152742-GEFReviewSheetGEF61.pdf,Review Sheet,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,Review Sheet (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Mauritania%20-%20%289294%29%20-%20Integrated%20Ecosystem%20Management%20Program%20for%20the%20Su/9294-2016-07-20-112814-GEFReviewSheetGEF61.pdf,Review Sheet,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,STAP Review (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Mauritania%20-%20%289294%29%20-%20Integrated%20Ecosystem%20Management%20Program%20for%20the%20Su/9294-2016-10-13-140117-STAPReviewAgency.pdf,NA,Mauritania
9294,Integrated ecosystem management project for the sustainable human development in Mauritania,https://www.thegef.org/projects-operations/projects/9294,TE,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/a029f351-df7c-e811-8124-3863bb2e1360_TE.pdf,Terminal Evaluation,Mauritania
8033,Continental Wetlands Adaptation and Resilience to Climate Change,https://www.thegef.org/projects-operations/projects/8033,6th PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/c2e2fa45-df7c-e811-8124-3863bb2e1360_6th%20PIR.pdf,Project Implementation Report,Mauritania
8033,Continental Wetlands Adaptation and Resilience to Climate Change,https://www.thegef.org/projects-operations/projects/8033,Council Notification  Letter,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%288033%29%20-%20Continental%20Wetlands%20Adaptation%20and%20Resilience%20to/ID8033_Council_notification_Ltr_.pdf,NA,Mauritania
8033,Continental Wetlands Adaptation and Resilience to Climate Change,https://www.thegef.org/projects-operations/projects/8033,GEF 8033 Mauritania PIR_Wetland 190925,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/c2e2fa45-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEF%208033%20Mauritania%20PIRWetland%20190925.docx,Project Implementation Report,Mauritania
8033,Continental Wetlands Adaptation and Resilience to Climate Change,https://www.thegef.org/projects-operations/projects/8033,IUCN-Project-risk-register-offline-template Continental Wetlands,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/c2e2fa45-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_IUCN-Project-risk-register-offline-template%20Continental%20Wetlands.xlsx,Project Implementation Report,Mauritania
8033,Continental Wetlands Adaptation and Resilience to Climate Change,https://www.thegef.org/projects-operations/projects/8033,PIF Document (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%288033%29%20-%20Project%20for%20the%20Conservation%2C%20Restoration%20and%20Impr/GEF-6_PIF_LDCF_MaID8033__uritania_wetlands_adaptation_and_resilience_to_climate_change_-_12_May_2015_-_TOGEF.pdf,Project Identification Form,Mauritania
8033,Continental Wetlands Adaptation and Resilience to Climate Change,https://www.thegef.org/projects-operations/projects/8033,Review Sheet (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%288033%29%20-%20Continental%20Wetlands%20Adaptation%20and%20Resilience%20to/8033-2018-03-30-100646-GEFReviewSheetGEF61.pdf,Review Sheet,Mauritania
8033,Continental Wetlands Adaptation and Resilience to Climate Change,https://www.thegef.org/projects-operations/projects/8033,STAP Review (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%288033%29%20-%20Continental%20Wetlands%20Adaptation%20and%20Resilience%20to/8033-2017-04-21-172343-STAPReviewAgency.pdf,NA,Mauritania
5769,Promoting Sustainable Mini-grids in Mauritanian Provinces Through Hybrid Technologies,https://www.thegef.org/projects-operations/projects/5769,CEO Approval Request Document,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285769%29%20-%20Promoting%20Sustainable%20Mini-grids%20in%20Mauritanian%20Pr/11-11-15_CEO_Approval_Request_Document.pdf,NA,Mauritania
5769,Promoting Sustainable Mini-grids in Mauritanian Provinces Through Hybrid Technologies,https://www.thegef.org/projects-operations/projects/5769,MSP PIF Request Document and PPG (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285769%29%20-%20Promoting%20Sustainable%20Mini-grids%20in%20Mauritanian%20Pr/PIMS_5357_Mauritania_Hybrid_Minigrids_1905141.pdf,Project Identification Form,Mauritania
5769,Promoting Sustainable Mini-grids in Mauritanian Provinces Through Hybrid Technologies,https://www.thegef.org/projects-operations/projects/5769,Project Document PAD,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285769%29%20-%20Promoting%20Sustainable%20Mini-grids%20in%20Mauritanian%20Pr/11-11-15_Project_Document_PADpdf.pdf,Project Document,Mauritania
5769,Promoting Sustainable Mini-grids in Mauritanian Provinces Through Hybrid Technologies,https://www.thegef.org/projects-operations/projects/5769,TE - English (GEF 5769 / UNDP 5357),https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/5c34c631-df7c-e811-8124-3863bb2e1360/TE/TerminalEvaluationTE_FINAL%20EVALUATION%20REPORT%20MINIGRIDStranslatedfinalclean2022-08-18.docx,Terminal Evaluation,Mauritania
5617,Preparation of  Mauritania's Initial Biennial Update Report to UNFCCC,https://www.thegef.org/projects-operations/projects/5617,5617_Mauritania BUR1 OCR,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/40b8c62b-df7c-e811-8124-3863bb2e1360/TE/TerminalEvaluationTE_5617Mauritania%20BUR1%20OCR.pdf,Terminal Evaluation,"Regional, Mauritania"
5617,Preparation of  Mauritania's Initial Biennial Update Report to UNFCCC,https://www.thegef.org/projects-operations/projects/5617,EA Document,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285617%29%20-%20Preparation%20of%20%20Mauritania%27s%20Initial%20Biennial%20Upda/EA_BUR_Mauritania_Request_09.10.2013.pdf,NA,"Regional, Mauritania"
5617,Preparation of  Mauritania's Initial Biennial Update Report to UNFCCC,https://www.thegef.org/projects-operations/projects/5617,TE,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/40b8c62b-df7c-e811-8124-3863bb2e1360_TE.pdf,Terminal Evaluation,"Regional, Mauritania"
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,5580_2019_PIR_UNEP_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/fba8c925-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_5580_2019_PIR_UNEP_Mauritania.doc,Project Implementation Report,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,5580_2021_PIR_UNEP_Mauritania,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/fba8c925-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_55802021PIRUNEPMauritania.docx,Project Implementation Report,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,Council Notification Letter,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285580%29%20-%20Development%20of%20an%20Improved%20and%20Innovative%20Manageme/Council_Notiificatiion_Letter___ID5580.pdf,NA,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,Mauritania DIMS_MTR_Rapport,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/fba8c925-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_Mauritania%20DIMSMTRRapport.docx,Mid-Term Review,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285580%29%20-%20Development%20of%20an%20Improved%20and%20Innovative%20Delivery/11-13-2013_ID5580_req_for_CEO_endorsement.pdf,CEO Endorsement,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,Project Document (CEO Endorsement - Rev),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285580%29%20-%20Development%20of%20an%20Improved%20and%20Innovative%20Delivery/ID5580__UNEP_Mauritania_Project_Document_14.12.2016_clean.pdf,CEO Endorsement,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,Project Implementation Report (PIR),https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/fba8c925-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFCCA5580MauritaniaPIR2022.docx,Project Implementation Report,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,Request for CEO Endorsement - rev,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285580%29%20-%20Development%20of%20an%20Improved%20and%20Innovative%20Delivery/UNEP_Mauritania_CEO_Endorsement_Request_14.12.2016_clean.pdf,CEO Endorsement,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,Review Sheet (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285580%29%20-%20Development%20of%20an%20Improved%20and%20Innovative%20Delivery/5580-2014-01-07-114529-GEFReviewSheetGEF52.pdf,Review Sheet,Mauritania
5580,Development of an Improved and Innovative Management System for Sustainable Climate-resilient Livelihoods in Mauritania,https://www.thegef.org/projects-operations/projects/5580,TE,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/fba8c925-df7c-e811-8124-3863bb2e1360_TE.pdf,Terminal Evaluation,Mauritania
5190,Improving Climate Resilience of Water Sector Investments with Appropriate Climate Adaptive Activities for Pastoral and Forestry Resources in Southern Mauritania,https://www.thegef.org/projects-operations/projects/5190,9th PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/65efd613-df7c-e811-8124-3863bb2e1360_9th%20PIR.pdf,Project Implementation Report,Mauritania
5190,Improving Climate Resilience of Water Sector Investments with Appropriate Climate Adaptive Activities for Pastoral and Forestry Resources in Southern Mauritania,https://www.thegef.org/projects-operations/projects/5190,Council Notification letter,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285190%29%20-%20Improving%20Climate%20Resilience%20of%20Water%20Sector%20Inves/ID5190__Council_Notification_Letter.pdf,NA,Mauritania
5190,Improving Climate Resilience of Water Sector Investments with Appropriate Climate Adaptive Activities for Pastoral and Forestry Resources in Southern Mauritania,https://www.thegef.org/projects-operations/projects/5190,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285190%29%20-%20Improving%20climate%20resilience%20of%20water%20sector%20inves/11-14-12%20%20ID5190%20%20GEF%205%20PIF-Mauritania-Oct2012-toGEF-AfDB-Resub-1.pdf,Project Identification Form,Mauritania
5190,Improving Climate Resilience of Water Sector Investments with Appropriate Climate Adaptive Activities for Pastoral and Forestry Resources in Southern Mauritania,https://www.thegef.org/projects-operations/projects/5190,RMP_REVUWI_Rapport_final,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/65efd613-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_RMPREVUWIRapportfinal.docx,Mid-Term Review,Mauritania
5190,Improving Climate Resilience of Water Sector Investments with Appropriate Climate Adaptive Activities for Pastoral and Forestry Resources in Southern Mauritania,https://www.thegef.org/projects-operations/projects/5190,Request for CEO Endorsement,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285190%29%20-%20Improving%20Climate%20Resilience%20of%20Water%20Sector%20Inves/ID5190__GEF_CEO_Endorsement_Mauritania_AfDB_9.19.2014.pdf,CEO Endorsement,Mauritania
5190,Improving Climate Resilience of Water Sector Investments with Appropriate Climate Adaptive Activities for Pastoral and Forestry Resources in Southern Mauritania,https://www.thegef.org/projects-operations/projects/5190,Review Sheet (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%285190%29%20-%20Improving%20climate%20resilience%20of%20water%20sector%20inves/5190-2012-11-21-161442-GEFReviewSheetGEF5.pdf,Review Sheet,Mauritania
3893,Support to the Adaptation of Vulnerable Agricultural Production Systems,https://www.thegef.org/projects-operations/projects/3893,CEO Endorsement Request - revised,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%283893%29%20-%20Support%20to%20the%20Adaptation%20of%20Vulnerable%20Agricultur/5-25-2011%20%20ID3893%20%20Revised_CEO%20Endo%20request%2025May2011%20Clean.pdf,CEO Endorsement,Mauritania
3893,Support to the Adaptation of Vulnerable Agricultural Production Systems,https://www.thegef.org/projects-operations/projects/3893,PIF Document for WPI,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%283893%29%20-%20Support%20to%20the%20Adaptation%20of%20Vulnerable%20Agricultur/MRT%20NAPA_PIF%20Submission_17FEB09.pdf,Project Identification Form,Mauritania
3893,Support to the Adaptation of Vulnerable Agricultural Production Systems,https://www.thegef.org/projects-operations/projects/3893,PPG Document,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20-%20%283893%29%20-%20Support%20to%20the%20Adaptation%20of%20Vulnerable%20Agricultur/Mauritania%20LDCF_PPG%20Submission_16JUL09.pdf,NA,Mauritania
2386,Adrar Solar Initiative and Decentralized Electrification in the Northern Coastline of Mauritania through Hybrid (Wind/Diesel) Systems,https://www.thegef.org/projects-operations/projects/2386,Endorsement Letter from Government,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20ADRAR%20Solar%20Initiative%20and%20Decentralized%20Electrification%20in%20the%20Northern%20Coastline%20of%20Mauritania/EndorsementCongo%20BrazzaFEM%20Microcentrales.pdf,NA,Mauritania
2386,Adrar Solar Initiative and Decentralized Electrification in the Northern Coastline of Mauritania through Hybrid (Wind/Diesel) Systems,https://www.thegef.org/projects-operations/projects/2386,Executive Summary (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20ADRAR%20Solar%20Initiative%20and%20Decentralized%20Electrification%20in%20the%20Northern%20Coastline%20of%20Mauritania/11-October-2005Mauritania%20Executive%20Summary.doc,NA,Mauritania
2386,Adrar Solar Initiative and Decentralized Electrification in the Northern Coastline of Mauritania through Hybrid (Wind/Diesel) Systems,https://www.thegef.org/projects-operations/projects/2386,Project Concept,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20ADRAR%20Solar%20Initiative%20and%20Decentralized%20Electrification%20in%20the%20Northern%20Coastline%20of%20Mauritania/PDF-B_Adrar_Hybrid-MAUROct3.doc.doc,NA,Mauritania
2386,Adrar Solar Initiative and Decentralized Electrification in the Northern Coastline of Mauritania through Hybrid (Wind/Diesel) Systems,https://www.thegef.org/projects-operations/projects/2386,Project Document for WP (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20ADRAR%20Solar%20Initiative%20and%20Decentralized%20Electrification%20in%20the%20Northern%20Coastline%20of%20Mauritania/3%20October%202005%20Mauritania%20final%20brief.pdf,Project Document,Mauritania
1956,National Adaptation Plan of Action,https://www.thegef.org/projects-operations/projects/1956,Endorsement Letter from Government,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/NAPA/Mauritania%20National%20Adaptation%20Plan%20of%20Action/Endorsement%20letter.tif,NA,Mauritania
1956,National Adaptation Plan of Action,https://www.thegef.org/projects-operations/projects/1956,Project Brief,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/NAPA/Mauritania%20National%20Adaptation%20Plan%20of%20Action/MAURITANIA%20NAPA_2611.doc,NA,Mauritania
1956,National Adaptation Plan of Action,https://www.thegef.org/projects-operations/projects/1956,NAPA Report,http://unfccc.int/resource/docs/napa/mau01e.pdf,NA,Mauritania
1887,Climate Change Expedited Financing for (interim) Measures for Capacity Building in Priority Areas (Phase II),https://www.thegef.org/projects-operations/projects/1887,Endorsement Letter from Government,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Mauritania%20Climate%20Change%20Expedited%20Financing%20for%20%28interim%29%20Measures%20for%20Capacity%20Building%20in%20Priority%20Areas%20%28Phase%20II%29/Mauritania%20endrs%20let.pdf,NA,Mauritania
